review_clean,language,sentiment_score,sentiment_label,source
the temple area on the cliff is amazing together with the dancing performances on the theatre hill all visitors must take a sarong to show the respect against this holy place we went there shortly before sundown and got unforgettable pictures be careful and respect the warnings concerning the crazy funny monkeys who live there they try to take interesting items from you or your bags one did not respect the warnings and got rid of his mobile phone did not get it back,en,-0.5777768492698669,negative,digital_tourism
beautiful place with nice walks careful with your bottles and food as monkeys can jump any minute its not at all scary,en,0.560592770576477,positive,digital_tourism
while this was a cool experience it s a little overrated after visiting the temple on the cliff uluwatu this cliffside temple has views and just as many crazy monkeys but there are some instagram worthy spots at this sanctuary,en,0.39528146386146545,positive,digital_tourism
second time i have visited the monkey forrest and love it it is such a beautiful place to experience the monkeys in their natural environment not caged up and able to roam free in the forest the forest is stunningly beautiful and the monkeys are delightful if you buy some bananas the monkeys will jump up onto your shoulder and eat the banana while sitting there there were so many this visit with lots and lots of babies with their mums well worth the visit,en,0.6651749610900879,positive,digital_tourism
we were pleased with this experience the place is well maintained and the monkeys are well looked after very enjoyable and the price was really good 5au,en,0.9176729321479797,positive,digital_tourism
its so hot and i wore jeans and polo shirt so lil bit comfortable for me the best time to go to uluwatu is in the evening so you can watch kecak show so poor i couldnt make it there also a lot of monkey be careful for ur belongings,en,-0.8415341973304749,negative,digital_tourism
this beach was recommended to us it was nice with lovely water nearly the entire beach has umbrellas loungers and warungs this is not the beach to come to if you want to get away from it all still full with tourists not really worth the drive these photos show it in the quietest places,en,-0.5296978950500488,negative,digital_tourism
such an amazing experience to have dinner while watching elephants and other nocturnal animals and also fire dance the food is also nice the steak from the bbq station is tender the indian food is great there are so many options i would totally come back and recommend this progam to my family and friends,en,0.826580286026001,positive,digital_tourism
went here before the sunrise by scooter from padangbai h minutes and you really need to be careful and pay attention to the tricky roads since we arrived in complete darkness we didn t meet the guides and no one asked us to make a donation it was just to walk through the entrance our plan was to walk directly up to temple for the sunrise and then walk down to the other temples we went past the first temples without realizing it so by accident we made it further than planned we passed temple where we got company from a huge group of monkeys since we had a lot of food in our backpacks we were a bit scared but we waved around with a big stick and they left us alone eventually we ended up at temple which is under construction and from there we went down again walking to temple is no problem since it s a few metres from the entrance it s also so beautiful it s quite far from to but there s an ordinary road no stairs and you can pay a motorbike driver to take you rupiah from that point you can easily access temple after that you re in for a tough climb to the other temples during the hours we were here we didn t meet a single tourist so it s definitely off the beaten track me and my friend aren t what you would call fit but with a bit of stubborness we made it i would recommend everyone except small children really old people people with super bad health to go here it s worth the long ride and the climb just make sure to bring a lot of water and preferably go here early in the morning by the way sunrise here is nothing special at all,en,-0.42767223715782166,negative,digital_tourism
first no hassles with locals all stall owners friendly but still offering there goods great variety of beach activity for everyone,en,0.6328840255737305,positive,digital_tourism
a little park for walking in forest with monkey s is lazy walking through forest some temples are inside for viewing but all are closed we din t walk very fast we spent hour there some monkeys can claps hands according employee s of zoo,en,-0.8370937705039978,negative,digital_tourism
average but nice for swimming good for bargain shopping out of deckchair not having to move loved the balinese people so friendly and happy,en,0.7117940187454224,positive,digital_tourism
went once did not go back again just dirty and off putting disappointing there was nothing happening down there would not go back,en,-0.9524097442626953,negative,digital_tourism
nice sands nice view more sofisticated crowds it was not like kuta overcrowded with drunken people nice environment for couples to relax and enjoy your romantic day,en,0.581115186214447,positive,digital_tourism
i loved it and i love animal normally i am against animal circuses but this forest let them free ok it is a pity seeing them waiting for food when it is almost time but they are free to come and go there is space waterfalls plenty of food from nature i mean it is great there is a lonely blind monkey called nelson he was the only sad part he is solitary confine i am no expert but i guess he is there so that the other do not harm him anyway loved it and the park rangers are very nice too,en,-0.4635143578052521,negative,digital_tourism
enjoy a beautiful forest watching many many monkeys as you make your way around the area the monkeys don t interact with you but go about their daily routines fun,en,0.5866135358810425,positive,digital_tourism
just dropped by to visit this place ocean is crystal blue very rough seas can go kayaking or swimming here place is swarming with tourist quite a few places to have a snack or a drink many stalls around,en,0.5492446422576904,positive,digital_tourism
a long yet worthwhile ride to tanah lot temple which has a bee line visitors eager to catch the beautiful sunset avoid the sunset time since it can be nuisance of traffic and delays this beautiful temple offers beautiful views and it s a stony walk through the waves and sea water to the temple worth a visit,en,0.5750501155853271,positive,digital_tourism
nice place to enjoy your time while you re in ubud come early in the morning you ll find the brezee of this place greets you you can buy banana at the entrance gate to fed the monkeys but beware with your stuff cameras wallet hand bags better put em in your backpack else you re willing to donate the stuffs to the monkey family just call for the attendants guard if you need help remember don t tease the monkey,en,0.0,neutral,digital_tourism
we loved the food options and the little shops the massage near hardy s department store is the best in the area and you will know them right away because they are very busy i disliked the folks on the beach that hovered over you to buy things from them but quickly learned to tell them to leave me alone it didn t matter if you already had several handmade bracelets they would see that you have some and think you need more for their best price which is not very good at all we experienced this at every beach in every town area and every tourist attraction so there really is no way around it,en,-0.5115109086036682,negative,digital_tourism
no one travels to bali solely for the beaches so we weren t disappointed to find that jimbaran beach didn t hit the peaks of plenty of other beaches in se asia however it was large clean and uncrowded during our visit in december we walked the length several times from the boundary fence at the airport right along to the luxury hotel at the far end sunsets were worth watching and we enjoyed sitting at any of the fish restaurants clustered along the beach with a few bintangs to while away the evening,en,-0.491665780544281,negative,digital_tourism
what an awesome fun and cheap experience there are many monkeys to see doing everything from playing sleeping running around bathing and loving the attention from people they are not shy that s for sure def a must do would recommend going in the morning as it s less busy,en,0.7809461355209351,positive,digital_tourism
i am a huge animal lover an wont participate in anything that harms animals such as elephant riding tiger kingdom etc and i really believe the monkeys here are happy and healthy not to mention procreating we must have seen atleast babies however they are still wild so you need to keep that in mind and not treat them as if they re domestic when one wants the banana in your hand give it to him quick the forest is lush with beautiful large trees and a flowing river through it and temples are mossy and make a fabulous backdrop for your monkey pictures we also went later in the day when the monkeys weren t as hungry aggressive and i think that was a good choice,en,-0.38155120611190796,negative,digital_tourism
i visited there in the second day at ubud closed my hotel and easy walk to there forest is very green and fresh but you should do follow there place allow because you travel in the monkey space should careful there is medium forest good for walking feel touch the monkey and water float,en,0.4486572742462158,positive,digital_tourism
it is just good if you want to do kite surfing otherwise refrain coarse brown sand not worth coming here fromfar away a few overpriced restaurants in front of the beach and nothing else of interest,en,-0.852575421333313,negative,digital_tourism
my dad and i strolled down to the beach right around sunset and caught a magnificent view the beach is crowded with lots of activity but still beautiful we enjoyed snapping pictures walking around and then grabbing a drink and listening to live music as we watched it set it might not be the best beach for swimming but the nightlife looked great and it was relatively clean compared to other areas definitely not secluded tons of tourists,en,0.7761517763137817,positive,digital_tourism
this is one of the top places that you are supposed to go in bali i disagree the temple is okay there are much prettier ones in bali for me the most beautiful part of this temple is that it stands on top of a cliff with absolutely beautiful views of the beach below with the rolling waves crashing against the cliffs now all that being said i also know that uluwatu is supposed to be great at sunset we were here during the day however there are so many places to see sunsets in bali i much prefer tanah lot temple it is much closer to where most people stay in canggu and seminyak,en,0.5094953775405884,positive,digital_tourism
a great change and sanctuary after all the touristy shops towards ubud market an easy stroll through the serenity of the old forest ancient bridges and shrine relics and the intricate carvings of mythical beasts adds to the magic of the place my favorite would be the naga serpent stone balustrade carvings with little monkeys stone and real ones on its back great place for easy leisure activity to take your mind off city life will be back,en,0.42638611793518066,positive,digital_tourism
we had lunch at a restaurant where is close to mount and lake batur kintamanee village food are average but the restaurant s location is good sitting on the balcony eating indonesian food and really enjoyed superb view of volcanic mountain and the lake below after leaving there we went for durian testing at fruit stall not far from the restaurant,en,0.452045202255249,positive,digital_tourism
very touristy sunset was beautiful but most sunset spots in bali are it s also a bit of a drive average,en,-0.4665844440460205,negative,digital_tourism
it is a nice place to visit the monkeys are everywhere and the place is beautiful going around the forest takes about hour or so i guess it is a place where you can spend or hours after that theres just not that much more to see it is safe as long as you dont provoke the monkeys it seems obvious right but still you see people doing it here and there regreting immediately this means you can take the whole family keep your objects of value close to you,en,0.4579527974128723,positive,digital_tourism
lovely beach with dark sand we sat at beach bar called champlung which was perfect for people watching the sea was crazy and not safe for swimming,en,-0.8813592195510864,negative,digital_tourism
if you just want to see monkeys walk around the park and you will be able to see in the fences the small entrance fee into the monkey forest is worth it to see the temple and to get up close to the monkeys who were easy going and not bothered by visitors while i was there i visited early morning and as i was leaving the numbers were increasing it may be less enjoyable with more tourists,en,0.0,neutral,digital_tourism
personally the temple is best viewed at sunrise before the coaches roll in from xian if you want to take in the serenity of your surroundings if you stay for sunset head further north along the coast away from the hordes of tourists there are some smaller shrines on the rocks about a 15minute walk away where you can sit and relax and watch the setting sun it s a great location if you are able to turn a blind eye to the endless plastic and waste strewn across the natural environment just waiting for the next high tide to be sent out into the fragile marine ecosystems ps don t waste you time spending the night in tanah lot or for that matter eating there,en,0.42621955275535583,positive,digital_tourism
the monkey forest is very well done and taken care of the monkeys are so great and are really fun to visit you could spend an hour or a whole day but the recco that i would have is to go early to beat the people this way you can experience the forest and the monkeys in their true environment,en,0.659574031829834,positive,digital_tourism
nice beach calm in the morning lots of local boats picked up a spare tooth brush on the beach too much rubbish nice breeze in the evenings,en,0.4040176272392273,positive,digital_tourism
we loved the money forest so much we went back a 2nd time during our stay it s 000idr entry for adults and 000idr gets a small bunch of bananas to give monkeys so definitely a fun cheap activity to do during your time in ubud the monkeys are so much fun you could spend hours watching them and exploring the forest i didn t feel scared or in danger at all with the monkeys they are much more behaved here then at the temple in uluwatu in saying that defiantly make sure you put lose items in your backpack one destroyed my bottle of water in my side pocket and tried to seal my earrings haha cheeky monkey the forest is close to ubud markets so you can have a day full of shopping cute monkeys dine in cafes over looking the rice paddys in this area a must do for anyone traveling to bali,en,-0.49779534339904785,negative,digital_tourism
had a fabulous stay at sun suko it truly is a hidden gem in pemuteran from the time we booked ro the time we left anja and her staff could not have been more helpful whether it was organising a driver for a very early pickup from the airport or sorting out a scooter for me to use it was also easy to arrange early breakfast very useful as i needed to be out early on a couple of days the pool was great the room was clean and spacious and the staff were attentive professional and friendly highly recommend i ll definitely be back next time i visit pemuteran,en,0.6779885292053223,positive,bali_hotel
nice view but not particularly eco friendly while we were eating a guy dug a pit and filled it with trash that had accumulated on the beach trash seems to be a problem thought the whole of bali and it needs to be mentioned more in order for the authorities to take care of the problem it was good but i doubt i d make the trip again,en,-0.8336282968521118,negative,digital_tourism
such a shame we visited tanah lot temple years ago and although everything changes this is now like a theme park neither authentic nor rememberable without care this is an example of how not to safeguard the jewels of bali,en,-0.9515417218208313,negative,digital_tourism
many people go early morning to avoid many many buses of chinese tourists no fun when so busy,en,-0.8914191126823425,negative,digital_tourism
a very crowded beach filled with local families and trips to the beach the water is pretty beautiful and its a time away from all the tourists there are local stores a long the beach and paragliding isnt far away if you are looking for an activity,en,0.0,neutral,digital_tourism
i have a quick trip to uluwatu temple it took min from our hotel in jimbaran ayana it was really nice scenery you need hour to cover all places the temple and the cliff it is good if you have time,en,0.5330004096031189,positive,digital_tourism
this place has some very nice temples that are worth the visit and the monkeys put a smile on everyone s face you ll take lots of pictures but don t miss the serene and spiritual nature of the entire sanctuary don t miss this give yourself hours to enjoy,en,0.7194463014602661,positive,digital_tourism
inexpensive admission idr as far as i recall but once you re in and have seen a couple of monkeys you re basically done as the temples are pretty standard so far as bali goes given you ll more than likely see monkeys elsewhere in bali for free unless you particularly want to walk around the park it s of limited interest,en,-0.40306398272514343,negative,digital_tourism
lempuyang temple is located on a hill close to the majestic mountains so that in this temple will look very beautiful scenery it takes extra stamina to get to lempuyang temple but all that will pay off when everything passed peace of mind and soul after seeing the scenery around the temple,en,0.6279650330543518,positive,digital_tourism
amazing views and amazing temple all of the people we encountered were incredibly friendly and happy to teach us local balinese greetings and history i recommend going just before 6pm as i heard there is a ceremony at that time each day i visited around 1pm and it was incredibly hot worth the visit for sure,en,0.8315330147743225,positive,digital_tourism
it is not the worst beach in bali but sadly there is alot of garbage lying arround in the sand and water really think the government should start making some recicle stations etc on bali because they are destroying their beatiful nature and beaches with plastic and garbage from locals and turists,en,-0.9590537548065186,negative,digital_tourism
first visiting the monkey forest sanctuary is a no brainer if you ve already travelled to ubud entry is very cheap the forest temple environment attractive and the monkeys definitely interesting while probably coming across very sanctimonious and petty my wife and i did feel a bit conflicted about the setup of this attraction the monkeys are clearly dependent on the ecosystem of wardens and tourists the latter of which are encouraged to buy bananas to goad the monkeys into sitting on their heads for snapshots but these are highly intelligent and not easily tamed animals which we felt keenly as a number tried to attack other tourists and our own small two and five children on more than one occasion without much anything by way of provocation you are told on entry to avoid direct eye contact i wouldn t want to over egg this it was easy to shoo the monkeys away but this is not a zoo or guaranteed safe entertainment as the number of monkeys bearing serious open wounds from fights demonstrates so while we enjoyed the experience it felt a little exploitative and never entirely safe with small children adults and older families should have no problem the temples were attractive too,en,-0.773289144039154,negative,digital_tourism
i had a great time at the monkey forest went on a private trip spent hours walking about not like the trips which where rushed there are plenty of monkeys running around lovely scenery and a great temple in the middle i took some brilliant photos which i will add later,en,0.7960082292556763,positive,digital_tourism
our driver was very punctual and friendly we had an amazing breakfast and had many close encounters with the zoo animals i would highly recommend this especially if you have children,en,0.8935950398445129,positive,digital_tourism
went to go to la planche but was busy so went next door to bali juice park the sunset is amazing and so much to watch go around 5pm and enjoy the sights,en,0.7643054127693176,positive,digital_tourism
the 3km long beach of sanur which is filled with various seafood restaurant concept there is also merchandising shop you can buy the souvenir to take home counters selling boat tickets to lombok also can be found here the street grilled corn is delicious but i didn t request for the additional flavor just nice coated with melted butter only,en,0.0,neutral,digital_tourism
the sanctuary is well organised pathways well traveled with climbs up and down the terrain and with interesting stone carvings associated with the onsite temple monkeys are doing everything from rape to lying about satiated with the abundent food most common activities are frolicking young and grooming oldies at idr100k pax it is an interesting and active way to spend a few hours and good value compared to many bali attractions not suitable for feeble adults and probably rather scary for tots end,en,0.35820624232292175,positive,digital_tourism
best place for 40plus people to stay so much choice for food and nice fixed price shops i have been to bali times and the last visits to sanur always also in ubud,en,0.6994379162788391,positive,digital_tourism
while walking along the beach the sand beneath my feet felt uber soft the waves were unruly even as i kept a fair distance beautiful beach however i didn t feel like it lived up to the hype smells a bit fishy when you first arrive which makes sense as there were fishermen early in the morning and jimbaran is known for its delectable seafood,en,0.0,neutral,digital_tourism
you can if you want just ask a driver to take you to the parking area down the mount batur reserve from there you must book a mount batur quartel guide partially official group that runs the area with a strong hand as we ve found out from different sources they will ask you between r per person we had a bargain and got it for r as we were with young children average temperature is c so don t overdress as you ll be sweating going up but get a sweatshirt as it might be cool at the top it is not an easy walk and children had some difficulties on the way down still it s a good work out to start the day and go for a nap after breakfast when back home for the more lazy there are options to avoid walking trekking and just drive up to the sightseeing view points talk to your local driver guide,en,-0.4226120412349701,negative,digital_tourism
the current in may change this beach into a bit of a garbage dump with plastics and garbage washing up from who knows where the staff at the resorts rake the sands but the water is still a bit iffy just what happens in may,en,-0.9282519221305847,negative,digital_tourism
i know it s a weird thing to fixate on but it s pretty noteworthy for pacific beaches these days there s a wall probably about meters out at sea blocking almost all waves and holding back any if not all ocean trash it s not very deep so it s great for families and kids too there are still hawkers but thankfully fewer than on kuta beach,en,-0.4900306463241577,negative,digital_tourism
sanur beach is about a mile long and beautifully laid out for a developing country it also has large numbers of hawkers trying to sell everything under the sun of not very good quality barter for everything minutes on a person jet ski for about good value and huge fun trips to adjacent islands and other water based activities including diving all open to negotiation although march is very low season overall a nice place to visit if you can cope with the hawking,en,0.5803709626197815,positive,digital_tourism
the night market on jimbaran bay has a lively yet relaxed atmosphere the cafes are right on the beach with lovely sunset views you can also watch planes landing at the nearby airport it is possible to bargain since the cafes are numerous and competitive the seafood is good and there are balinese dancers performing at various cafes along with roving musicians this is a fun but not cheap night out,en,0.5707531571388245,positive,digital_tourism
i came there without high expectations but after 20min i found this as a good resting area walking there with many monkeys around you and taking time to observe their behavior helped me to think about what is important for a family i strongly recommend to have a visit observing more than the monkeys eating bananas take a time to observe the beautiful landscape the sounds and the equilibrium between animals earth and water there is also a temple classical hinduism style were for some unknown reason all seem to be more quiet than the rest of the property,en,0.38320377469062805,positive,digital_tourism
worth visiting and trying seafood at the local cafes i d suggest to go to menega cafe they ve got seating on the sand and inside,en,0.4765341579914093,positive,digital_tourism
definitely worth a visit the entry fee is pretty reasonable and it s generally cooler than elsewhere due to being in basically jungle climate you really are up close to the monkeys which in reality we found a bit intimidating but it was still a good trip,en,0.6400321125984192,positive,digital_tourism
i went in november on a saturday at sunset and it wasn t as crowded as other are explaining the markets are nice very reasonably priced,en,0.4563193619251251,positive,digital_tourism
really a must place to see the view is super nice however you have to be aware for the monkeys since they can be aggresive sometimes the entrance ticket is not really expensive so it s really worth to visit,en,0.7522673606872559,positive,digital_tourism
as one climbs up to the temple area beautiful look out ocean view as far as the eye can see with waves crashing on rocks way below a sight indeed to behold on the high climb,en,0.7973700761795044,positive,digital_tourism
i have stayed at numerous hotels in the bali over the past years this hotel is simply the best i stayed in a normal room and the suites with private pool i was happy to upgrade to the suites because i wanted the private pool ask for a second floor suite so you can tan in the sun you get a resort feeling and can simply go outside and within seconds be on the main road in sanur restaurants shopping massage reflex and more just a few steps from the entrance you can not go wrong i really don t think other hotels in the area can beat this one this is now forever my go to hotel in bali,en,0.3376869559288025,positive,bali_hotel
we went times to tirta gangga during our week stay in bali the first time was primarily to take pictures of the statues bridges water fountains fish stepping stones and plants and to soak in the layout of the intricately planned and meticulously kept gardens the second time was to concentrate our attention on the canna lillies potted trees water features and shade gardens using rocks and gazebos each time we stayed about an hour it cost 30k per person to enter i did not use the restaurant buy fish food swim or use the restroom so i cannot comment on those amenities if you are a gardening junkie like me i stroll through the gardening sections of lowes home depot and ace hardware for fun then this is a must see it was crowded both times mid afternoon with tourists if you are patient you can take pictures at the significant bridges statues and fountains without other people in the pictures however there are too many people in the stepping stone area to get pictures with just your own travel companions,en,0.0,neutral,digital_tourism
sanur has a promenade that runs along the whole village from east to west side the sea breeze is pleasant and the walk comfortable the only problem are the occasional bicycles circulating on the same path the one way walk takes more or less 1h 1h30 in some area there are some souvenir shops but the promenade mostly crosses only hotels and restaurants situated in front of the sea,en,0.0,neutral,digital_tourism
had a great day out sightseeing around bali tanah lot temple very nice and the markets around there great to shop would highly recommend our private tour driver kadek ibob he was a great driver lots of knowledge and a very safe driver and very reasonably priced for the day trips out,en,0.7596991062164307,positive,digital_tourism
great if you want monkeys jumping on you but i m not a fan this one stole our only water bottle good entry price and easy to find,en,-0.3749281167984009,negative,digital_tourism
a little touristy but a must if you are with kids or even without not a long walk but is a beautiful walk,en,0.8445910811424255,positive,digital_tourism
tanah lot temple its nice place to visit in the evening and seeing sunset it s very crowded place even out of season what i did like that minutes after sunset hundreds of bats did fly out of the cave that was something as i didn t expected that one for pro photographers it is good place to take good shots,en,0.576352596282959,positive,digital_tourism
i am told that this is a newly developed beach in bali the sand is clean but a bit rocky for walking barefoot especially in the shallow waters the water is clear blue and clean there are beach umbrellas for rent but the paid for shower facilities are very poor,en,-0.9234623312950134,negative,digital_tourism
we visited the monkey forest sanctuary for an afternoon whilst staying near ubud it was an incredible experience the forest itself is very large and there are lots of areas to explore so we spent a good couple of hours there at 000rp per person the entry costs are very cheap we really enjoyed it hang on to your belongings and try and minimise the things hanging freely available a man had his camera stolen by a monkey so an iron grip is essential for photography,en,0.44502612948417664,positive,digital_tourism
this forest is a real tourist magnet but it s not disturbing first of all it is a really nice forest to walk in second of all the monkeys are great and not dangerous at all if you respect them yes we saw them getting angry at people and yes some of them are real pickpockets but we never had any problems with them you just stay away from the mothers with their babies monkeys and the ones that got aggressive were provoked by the tourists so the monkeys had every reason to react we just sat down real calm and they would come to us and sit on our lap for a while it was one of the nicest things i had done in bali and not expensive at all,en,-0.6133686900138855,negative,digital_tourism
i really liked the cocktails plus the cool night breeze but would not go to that area in the day it is too hot and crowded then for the afternoon i recommend sanur,en,-0.6001800298690796,negative,digital_tourism
sanur beach is the main beach in the south of the island only minutes or so depending on traffic from denpasar airport the beach is very long and broken down into smaller sections by manmade breakwaters each connected by a long footpath cycle way right along it is a wide beach offering plenty of space for sun bathing sun beds and brollies are available to hire at numerous locations some areas offer better swimming than others the first section near the begin of the sanur road entrance has very little water when the tide goes out then the next section where the lombok ferries leave from is very busy with passengers and smells constantly of fuel the sandhu section is by far the better with more space better quality shops and bars plus water most of the day the sea is safe for kids to play in as when the tide goes out it becomes a sheltered lagoon it is possible to snorkel here you will likely see a variety of smaller fish such as picasso fish urchins and starfish but be warned the locals fish the lagoons daily and hence the wildlife is wary the beach offers people watching countless shopping and eating opportunities and also draws countless hawkers selling everything from fruit to massages and taxis there are toilets at the beach but are chargeable 5000k rupiah the local hawkers however appear to stroll out along the nearby pontoon to relief themselves as do the stray dogs that wander about some areas of this beach are very noisy and rubbish strewn which is a shame,en,0.0,neutral,digital_tourism
at sunset the view is beautiful however you will be obliged to stay for the fire dance if you haven t done anything else that gives you an idea of balinese culture then it s worth sitting on the hard seats for over an hour watching the dance but if you have already seen many cultural dances shows etc on your trip leave as it gets a little monotonous especially with hungry children,en,-0.3793353736400604,negative,digital_tourism
our adult children told us it required moderate fitness but i beg to differ heart rate way through the roof most of the way heaving in the last half hour tips take your own miner s light torches supplied by guides can be pathetic plus holding in your hand means less stability eat before setting off from us in seminyak was hours in the van so you have some fuel breakfast cooked up there is a token amount with the novelty of the egg being boiled by the heat do not always take the hand of your guide if you feel more stable getting your footing sorted before the hand up the pressure was on to keep up and i felt dragged up at times and with a torch in one hand and a young girl tugging my other and feet slipping on damp volcanic rock yikes most importantly do not take the coke offered at the top by the friendly guy who has been chatting on the way up it s opportunistic to say the least one of our group thought it was included in the fee it isn t and the guy insisted we pay rupiah each coke got impatient when the exhausted person having just made it to the top didn t have change funny that our guides didn t mention this i think they are from the same village at the base toilets are atrocious by the way apparently regular complaints are made but nothing gets done lastly a question why did we get told about the easier way just mins more when added to the hours hiking each way who cares as a way down only why can t we hike up that way instead of the dangerous rocks maybe we wouldn t need guides then just good boots and maybe hiking sticks having said all that i was so very proud to have made it to the top at my tender age of and the locals were very friendly breathtaking view and sunrise quite a spiritual moment,en,-0.4349619746208191,negative,digital_tourism
quite beach not too many peoples even on weekend surrounding itdc area need extra special passes from hotels but very friendly for family vacation,en,0.0,neutral,digital_tourism
the anvaya beach resort in kuta bali is absolutely beautiful although we did not actually stay at the hotel itself we came here for dinner on our last evening in kuta and it did not disappoint the staff were very friendly and catered to our every need even though we were not hotel guests wiku our waiter made the experience at anvaya even better with his inviting smile and friendly ora i would precent recommend eating at the beach front restaurant the food was amazing with lots to choose from all in all just after having dinner here i would not hesitate to book a stay at the hotel itself,en,0.6256084442138672,positive,bali_hotel
go early allow time to watch them play take fruit as what they sell is expensive but it does go to the locals,en,0.0,neutral,digital_tourism
nice beach clean easy to swim we are happy to spend some time in here only food is the problem need to go back and forth to our fav resto,en,0.6497095823287964,positive,digital_tourism
come to bali now as there is no problem with volcanos at all the beaches are clean witg lots of restaurants and eateries right on the beach,en,0.486549973487854,positive,digital_tourism
a warm and helpful staff is a very strong environment in this hotel they are an amazing people they have a good breakfast and two good swimming pool family room is good because they put some element to make a homey place my kids are very happy thank you,en,0.836994469165802,positive,bali_hotel
we climbed mount batur with batur trekking and an amazing guide called raida the ascent took around hours as i am not very fit and had to take quite a few brief stops lots of people were trekking up at the same time we started the trek at 30am and reached the top for a beautiful sunrise over mount agung and the mountains in java you can see the craters of mount batur and see the steam vents which were fascinating and very hot we would definitely recommend a climb to see the amazing view as even someone like me obese and unfit was able to do it with some help and a lot of determination,en,0.5330893993377686,positive,digital_tourism
jimnaran bay is a nice clean beach that we would recommend tourist to take a visit the beach is not crowded of people at all,en,0.6610597968101501,positive,digital_tourism
a great night out and excellent value with its for drinks offer every tuesday the drinks are accompanied by some very good jazz from a live band who play from 7pm to 10pm we ordered food including sate vietnamese spring rolls to share and every dish was good it s was luxury at an affordable price,en,0.7549504041671753,positive,digital_tourism
yes there seemed to be a number of tourists that were thinking about cliff diving well at least they hopped the fence and were close to the cliff edge for photo opportunities a fantastic opportunity for photos and a huge amphitheater i presumed for sunset watching it was the middle of the day and the pesky monkeys we had been warned about were no where to be seen not a big loss having run across some of the less friendly monkeys up around ubud,en,-0.39788490533828735,negative,digital_tourism
its a very calm place full of shade monkeys here are not at all aggressive they really don t care if you are there we did not carry any food or water to be on the safe side very green and silent atmosphere one can relax and spend as much time as they want to ideal time to spend would be hrs there is a short trek as well around the campus which you can take all in all a good place,en,-0.40795570611953735,negative,digital_tourism
been there during april which is off season and there were lots of tourist at midday advice to visit early morning or later in afternoon very nice views,en,0.7469531297683716,positive,digital_tourism
considerate a very spiritual place dress and behave accordingly beautiful views over the ocean nice garden to walk around in many tourists though recommendable tour to do as a visitor to bali,en,0.7569962739944458,positive,digital_tourism
first up i have to mention that i am not a monkey fan at all and there are a lot of monkeys surprisingly in the monkey forest put anything you value in your bag and don t go through with a plastic bag as they just assume it has food in it i had just bought a very expensive batik and was carrying it in a plastic bag just outside the forest and one jumped on the bag and bit it obviously checking for food he let go after that tho not before making a hole in my batik that being said the temples and trees in the forest are beautiful and the monkeys antics entertaining just be prepared,en,-0.4704723656177521,negative,digital_tourism
lempuyang temple the gates of heaven ubud bali beautiful temple but the lines are long beware we got there min after it opened and we were still in line this temple is about a hr drive from ubud and is known for having the gates of heaven you can t enter past the stairs above this pic as it s only for religious practices but you can walk around the non restricted areas and take pics to visit you must wear a sarong and cover your shoulders,en,0.0,neutral,digital_tourism
we went there in a taxi and the driver took us directly to a restaurant we d gone to watch the sunset and had reached around pm we had no intention to sit in a restaurant so we laid our beach towel and sat there soon we realized that everyone just came and sat on the outdoor table set up by the rows of restaurants and enjoy some drinks and watch the sun set this wasn t much exciting for the kids and but we enjoyed the seafood dinner priced on the higher side eventually,en,0.0,neutral,digital_tourism
my second time here and the reef sheltered inner waters are ideal for jet skiing kite surfing and windsurfing safe for families and the people at surya water sports look after all your equipment hiring needs,en,0.6518858671188354,positive,digital_tourism
this temple is located at an awesome place great cliffs and great sunsets from here a must visit wear long pant if you do come,en,0.8797212243080139,positive,digital_tourism
the view there was simply stunning and the entrance fee of rp pax was reasonable too definitely worth the trip,en,0.818566620349884,positive,digital_tourism
80k entrance fee was well worth paying lots of monkeys walking around and enjoyable natural scenery within the centre of ubud shame about the litter everywhere though,en,0.41237369179725647,positive,digital_tourism
this mercure is really nice and a great place to stay at legian plenty of massages and restaurants around a very good laundry and bureau de change bmc across the street and only ten minutes from fabulous beach,en,0.8311924934387207,positive,bali_hotel
you ll have a great couple of hours here more if you want to stay longer the joy you have walking around the monkeys natural environment is awesome it s true they smell out food if you have any on you lots of photo opportunities with the monkeys as they wander around cheeky as they are keep your green entry tickets on you together with your parking ticket as you have to produce all at the exit barrier to get the free parking otherwise it s rupiah but still very cheep note that the ubud market is very close by too have a great time,en,0.44589895009994507,positive,digital_tourism
so cute monkeys they are also found at the entrance to the forest my shoes were attractive for them it would have looked like strawberries and grapes so the little monkeys followed me around p they aimed at my shoes and tried to take it also opened my bag and tried to take it it s cute but be careful plz 원숭이들 넘나귀엽 입장료 50000루피아인가 그랬음 생각보다 쌈요 방울방울달린 슬리퍼신고 갔는데 꼬꼬마숭이들이 과일인 줄 알고 뜯어갈라하더라구요 큰원숭이들은 겁내 무셥 ㅠ 그리고 가방에 과일 있었는데 가방 지퍼열고 가져감 대바그 숲안들어와도 숲근처만 가도 원숭이들 돌아다님요 안에서 몽키바나나 돈내고 사면 애들한테 줄수있음 생각보다 진짜 원숭이가 많고 꼬맹숭이들은 귀엽고 다큰 숭이들은 쪼끔 무서움ㅋ 인도네시아 다른 곳에서도 원숭이숲가봤는데 거기애들보다는 사람한테 친숙한 것 같아요 추천 추천 최고,en,0.4534347355365753,positive,digital_tourism
